Created as New Dataset;Sample 009 By Administrator Date maandag, maart 02 2026
cm-1;%T
2643,00;98,50
2642,00;98,49
2641,00;98,49
2640,00;98,50
2639,00;98,50
2638,00;98,50
2637,00;98,50
2636,00;98,50
2635,00;98,49
2634,00;98,48
2633,00;98,48
2632,00;98,48
2631,00;98,49
2630,00;98,49
2629,00;98,49
2628,00;98,49
2627,00;98,50
2626,00;98,50
2625,00;98,50
2624,00;98,51
2623,00;98,51
2622,00;98,52
2621,00;98,51
2620,00;98,50
2619,00;98,49
2618,00;98,49
2617,00;98,50
2616,00;98,51
2615,00;98,51
2614,00;98,51
2613,00;98,51
2612,00;98,51
2611,00;98,50
2610,00;98,49
2609,00;98,49
2608,00;98,48
2607,00;98,48
2606,00;98,48
2605,00;98,48
2604,00;98,49
2603,00;98,51
2602,00;98,53
2601,00;98,54
2600,00;98,54
2599,00;98,53
2598,00;98,52
2597,00;98,53
2596,00;98,53
2595,00;98,54
2594,00;98,54
2593,00;98,55
2592,00;98,54
2591,00;98,55
2590,00;98,55
2589,00;98,56
2588,00;98,56
2587,00;98,56
2586,00;98,56
2585,00;98,56
2584,00;98,56
2583,00;98,56
2582,00;98,55
2581,00;98,54
2580,00;98,53
2579,00;98,53
2578,00;98,54
2577,00;98,56
2576,00;98,58
2575,00;98,59
2574,00;98,60
2573,00;98,61
2572,00;98,62
2571,00;98,61
2570,00;98,59
2569,00;98,58
2568,00;98,57
2567,00;98,58
2566,00;98,59
2565,00;98,61
2564,00;98,62
2563,00;98,61
2562,00;98,59
2561,00;98,57
2560,00;98,56
2559,00;98,56
2558,00;98,58
2557,00;98,58
2556,00;98,58
2555,00;98,58
2554,00;98,58
2553,00;98,59
2552,00;98,61
2551,00;98,62
2550,00;98,62
2549,00;98,62
2548,00;98,61
2547,00;98,61
2546,00;98,61
2545,00;98,62
2544,00;98,64
2543,00;98,64
2542,00;98,64
2541,00;98,62
2540,00;98,60
2539,00;98,59
2538,00;98,59
2537,00;98,60
2536,00;98,61
2535,00;98,62
2534,00;98,62
2533,00;98,62
2532,00;98,62
2531,00;98,63
2530,00;98,63
2529,00;98,64
2528,00;98,64
2527,00;98,64
2526,00;98,63
