Created as New Dataset;Sample 006 By Administrator Date maandag, maart 02 2026
cm-1;%T
2693,00;98,75
2692,00;98,75
2691,00;98,75
2690,00;98,75
2689,00;98,76
2688,00;98,77
2687,00;98,79
2686,00;98,79
2685,00;98,79
2684,00;98,78
2683,00;98,78
2682,00;98,78
2681,00;98,79
2680,00;98,80
2679,00;98,80
2678,00;98,81
2677,00;98,80
2676,00;98,80
2675,00;98,79
2674,00;98,79
2673,00;98,79
2672,00;98,80
2671,00;98,82
2670,00;98,83
2669,00;98,84
2668,00;98,83
2667,00;98,83
2666,00;98,84
2665,00;98,85
2664,00;98,86
2663,00;98,86
2662,00;98,87
2661,00;98,86
2660,00;98,86
2659,00;98,85
2658,00;98,85
2657,00;98,86
2656,00;98,87
2655,00;98,88
2654,00;98,88
2653,00;98,88
2652,00;98,87
2651,00;98,88
2650,00;98,88
2649,00;98,88
2648,00;98,88
2647,00;98,88
2646,00;98,89
2645,00;98,88
2644,00;98,88
2643,00;98,88
2642,00;98,88
2641,00;98,88
2640,00;98,88
2639,00;98,88
2638,00;98,87
2637,00;98,87
2636,00;98,86
2635,00;98,85
2634,00;98,85
2633,00;98,86
2632,00;98,87
2631,00;98,88
2630,00;98,90
2629,00;98,91
2628,00;98,91
2627,00;98,91
2626,00;98,91
2625,00;98,92
2624,00;98,92
2623,00;98,92
2622,00;98,92
2621,00;98,91
2620,00;98,90
2619,00;98,89
2618,00;98,88
2617,00;98,89
2616,00;98,89
2615,00;98,90
2614,00;98,90
2613,00;98,90
2612,00;98,90
2611,00;98,89
2610,00;98,88
2609,00;98,87
2608,00;98,86
2607,00;98,85
2606,00;98,85
2605,00;98,86
2604,00;98,87
2603,00;98,89
2602,00;98,91
2601,00;98,92
2600,00;98,92
2599,00;98,92
2598,00;98,91
2597,00;98,91
2596,00;98,90
2595,00;98,90
2594,00;98,91
2593,00;98,92
2592,00;98,93
2591,00;98,94
2590,00;98,95
2589,00;98,94
2588,00;98,92
2587,00;98,90
2586,00;98,89
2585,00;98,89
2584,00;98,89
2583,00;98,89
2582,00;98,88
2581,00;98,87
2580,00;98,86
2579,00;98,85
2578,00;98,86
2577,00;98,88
2576,00;98,89
2575,00;98,91
2574,00;98,91
2573,00;98,91
2572,00;98,91
2571,00;98,91
2570,00;98,92
2569,00;98,91
2568,00;98,91
2567,00;98,90
2566,00;98,91
2565,00;98,92
2564,00;98,93
2563,00;98,92
2562,00;98,91
2561,00;98,90
2560,00;98,90
2559,00;98,89
2558,00;98,89
2557,00;98,88
2556,00;98,87
2555,00;98,87
2554,00;98,87
2553,00;98,88
2552,00;98,88
2551,00;98,89
2550,00;98,88
2549,00;98,87
2548,00;98,86
2547,00;98,86
2546,00;98,86
2545,00;98,86
2544,00;98,86
2543,00;98,85
2542,00;98,85
2541,00;98,84
2540,00;98,82
2539,00;98,82
2538,00;98,84
2537,00;98,86
2536,00;98,87
2535,00;98,87
2534,00;98,86
2533,00;98,85
2532,00;98,84
2531,00;98,83
2530,00;98,82
2529,00;98,81
2528,00;98,80
2527,00;98,78
2526,00;98,76
2525,00;98,75
2524,00;98,76
2523,00;98,78
2522,00;98,80
2521,00;98,80
2520,00;98,79
2519,00;98,77
2518,00;98,74
2517,00;98,73
2516,00;98,74
2515,00;98,75
2514,00;98,77
2513,00;98,78
2512,00;98,78
2511,00;98,77
2510,00;98,76
2509,00;98,75
2508,00;98,73
2507,00;98,72
2506,00;98,72
2505,00;98,73
2504,00;98,73
2503,00;98,73
2502,00;98,73
2501,00;98,72
2500,00;98,72
2499,00;98,73
2498,00;98,74
2497,00;98,74
2496,00;98,73
2495,00;98,71
2494,00;98,68
2493,00;98,66
2492,00;98,64
2491,00;98,62
2490,00;98,62
2489,00;98,64
2488,00;98,68
2487,00;98,73
2486,00;98,75
2485,00;98,75
2484,00;98,73
2483,00;98,70
2482,00;98,69
2481,00;98,68
2480,00;98,68
2479,00;98,68
2478,00;98,67
2477,00;98,67
2476,00;98,66
2475,00;98,64
2474,00;98,63
2473,00;98,62
2472,00;98,62
2471,00;98,62
2470,00;98,63
2469,00;98,62
