Created as New Dataset;Sample 007 By Administrator Date maandag, maart 02 2026
cm-1;%T
2975,00;94,25
2974,00;94,32
2973,00;94,41
2972,00;94,50
2971,00;94,58
2970,00;94,63
2969,00;94,66
2968,00;94,68
2967,00;94,71
2966,00;94,74
2965,00;94,78
2964,00;94,81
2963,00;94,84
2962,00;94,88
2961,00;94,93
2960,00;94,97
2959,00;95,02
2958,00;95,07
2957,00;95,12
2956,00;95,17
2955,00;95,22
2954,00;95,27
2953,00;95,32
2952,00;95,36
2951,00;95,40
2950,00;95,43
2949,00;95,46
2948,00;95,50
2947,00;95,54
2946,00;95,59
2945,00;95,63
2944,00;95,67
2943,00;95,70
2942,00;95,73
2941,00;95,75
2940,00;95,79
2939,00;95,83
2938,00;95,87
2937,00;95,90
2936,00;95,92
2935,00;95,93
2934,00;95,95
2933,00;95,97
2932,00;96,00
2931,00;96,03
2930,00;96,06
2929,00;96,10
2928,00;96,15
2927,00;96,19
2926,00;96,24
2925,00;96,28
2924,00;96,31
2923,00;96,35
2922,00;96,38
2921,00;96,40
2920,00;96,42
2919,00;96,45
2918,00;96,47
2917,00;96,50
2916,00;96,54
2915,00;96,58
2914,00;96,62
2913,00;96,66
2912,00;96,70
2911,00;96,72
2910,00;96,75
2909,00;96,76
2908,00;96,78
2907,00;96,79
2906,00;96,80
2905,00;96,81
2904,00;96,83
2903,00;96,85
2902,00;96,89
2901,00;96,93
2900,00;96,97
2899,00;97,00
2898,00;97,03
2897,00;97,05
2896,00;97,07
2895,00;97,10
2894,00;97,13
2893,00;97,16
2892,00;97,18
2891,00;97,19
2890,00;97,20
2889,00;97,21
2888,00;97,23
2887,00;97,26
2886,00;97,28
2885,00;97,30
2884,00;97,31
2883,00;97,32
2882,00;97,34
2881,00;97,37
2880,00;97,39
2879,00;97,41
2878,00;97,44
2877,00;97,46
2876,00;97,48
2875,00;97,49
2874,00;97,50
2873,00;97,52
2872,00;97,54
2871,00;97,56
2870,00;97,59
2869,00;97,61
2868,00;97,64
2867,00;97,66
2866,00;97,67
2865,00;97,69
2864,00;97,70
2863,00;97,72
2862,00;97,75
2861,00;97,78
2860,00;97,80
2859,00;97,82
2858,00;97,83
2857,00;97,85
2856,00;97,87
2855,00;97,89
2854,00;97,91
2853,00;97,93
2852,00;97,93
2851,00;97,94
2850,00;97,96
2849,00;97,98
2848,00;97,99
2847,00;98,00
2846,00;98,00
2845,00;98,00
2844,00;98,00
2843,00;98,00
2842,00;98,01
2841,00;98,03
2840,00;98,05
2839,00;98,08
2838,00;98,10
2837,00;98,11
2836,00;98,12
2835,00;98,12
2834,00;98,12
2833,00;98,13
2832,00;98,13
2831,00;98,13
2830,00;98,15
2829,00;98,16
2828,00;98,18
2827,00;98,20
2826,00;98,21
2825,00;98,21
2824,00;98,21
2823,00;98,21
2822,00;98,22
2821,00;98,23
2820,00;98,25
2819,00;98,27
2818,00;98,29
2817,00;98,31
2816,00;98,32
2815,00;98,34
