Created as New Dataset;Sample 008 By Administrator Date maandag, maart 02 2026
cm-1;%T
2607,00;98,25
2606,00;98,25
2605,00;98,26
2604,00;98,26
2603,00;98,27
2602,00;98,29
2601,00;98,31
2600,00;98,31
2599,00;98,31
2598,00;98,30
2597,00;98,29
2596,00;98,29
2595,00;98,29
2594,00;98,30
2593,00;98,33
2592,00;98,35
2591,00;98,37
2590,00;98,38
2589,00;98,37
2588,00;98,36
2587,00;98,35
2586,00;98,35
2585,00;98,36
2584,00;98,35
2583,00;98,34
2582,00;98,32
2581,00;98,30
2580,00;98,29
2579,00;98,29
2578,00;98,31
2577,00;98,34
2576,00;98,35
2575,00;98,36
2574,00;98,36
2573,00;98,35
2572,00;98,36
2571,00;98,36
2570,00;98,37
2569,00;98,37
2568,00;98,37
2567,00;98,38
2566,00;98,39
2565,00;98,39
2564,00;98,39
2563,00;98,38
2562,00;98,38
2561,00;98,38
2560,00;98,38
2559,00;98,38
2558,00;98,38
2557,00;98,38
2556,00;98,38
2555,00;98,38
2554,00;98,38
2553,00;98,38
2552,00;98,38
2551,00;98,38
2550,00;98,39
2549,00;98,38
2548,00;98,36
2547,00;98,34
2546,00;98,33
2545,00;98,33
2544,00;98,35
2543,00;98,36
2542,00;98,37
2541,00;98,37
2540,00;98,37
2539,00;98,38
2538,00;98,39
2537,00;98,40
2536,00;98,40
2535,00;98,40
2534,00;98,40
2533,00;98,40
2532,00;98,41
2531,00;98,42
2530,00;98,43
2529,00;98,43
2528,00;98,42
2527,00;98,41
2526,00;98,40
2525,00;98,40
2524,00;98,42
2523,00;98,44
2522,00;98,45
2521,00;98,44
2520,00;98,43
2519,00;98,40
2518,00;98,39
2517,00;98,39
2516,00;98,42
2515,00;98,45
2514,00;98,47
2513,00;98,46
2512,00;98,43
2511,00;98,39
2510,00;98,36
2509,00;98,36
2508,00;98,38
2507,00;98,41
2506,00;98,45
2505,00;98,48
2504,00;98,49
2503,00;98,49
2502,00;98,49
2501,00;98,47
2500,00;98,44
2499,00;98,42
2498,00;98,42
2497,00;98,42
2496,00;98,42
2495,00;98,42
2494,00;98,42
2493,00;98,43
2492,00;98,44
2491,00;98,44
2490,00;98,45
2489,00;98,46
2488,00;98,47
2487,00;98,48
2486,00;98,49
2485,00;98,48
2484,00;98,47
2483,00;98,46
2482,00;98,44
2481,00;98,44
2480,00;98,46
2479,00;98,48
2478,00;98,49
2477,00;98,49
2476,00;98,49
2475,00;98,48
2474,00;98,48
2473,00;98,47
2472,00;98,47
2471,00;98,49
2470,00;98,50
2469,00;98,50
