Created as New Dataset;Sample 004 By Administrator Date maandag, maart 02 2026
cm-1;%T
2696,00;99,10
2695,00;99,10
2694,00;99,09
2693,00;99,08
2692,00;99,08
2691,00;99,08
2690,00;99,08
2689,00;99,09
2688,00;99,10
2687,00;99,10
2686,00;99,10
2685,00;99,10
2684,00;99,10
2683,00;99,10
2682,00;99,11
2681,00;99,12
2680,00;99,13
2679,00;99,13
2678,00;99,14
2677,00;99,14
2676,00;99,15
2675,00;99,15
2674,00;99,14
2673,00;99,13
2672,00;99,13
2671,00;99,14
2670,00;99,15
2669,00;99,15
2668,00;99,14
2667,00;99,13
2666,00;99,14
2665,00;99,15
2664,00;99,16
2663,00;99,16
2662,00;99,15
2661,00;99,15
2660,00;99,15
2659,00;99,15
2658,00;99,16
2657,00;99,16
2656,00;99,17
2655,00;99,17
2654,00;99,18
2653,00;99,18
2652,00;99,18
2651,00;99,18
2650,00;99,19
2649,00;99,19
2648,00;99,19
2647,00;99,19
2646,00;99,20
2645,00;99,20
2644,00;99,20
2643,00;99,19
2642,00;99,18
2641,00;99,17
2640,00;99,17
2639,00;99,18
2638,00;99,19
2637,00;99,20
2636,00;99,20
2635,00;99,19
2634,00;99,18
2633,00;99,17
2632,00;99,16
2631,00;99,17
2630,00;99,18
2629,00;99,19
2628,00;99,19
2627,00;99,18
2626,00;99,18
2625,00;99,18
2624,00;99,18
2623,00;99,18
2622,00;99,19
2621,00;99,19
2620,00;99,18
2619,00;99,18
2618,00;99,19
2617,00;99,20
2616,00;99,21
2615,00;99,21
2614,00;99,20
2613,00;99,18
2612,00;99,16
2611,00;99,14
2610,00;99,13
2609,00;99,13
2608,00;99,14
2607,00;99,16
2606,00;99,17
2605,00;99,17
2604,00;99,18
2603,00;99,19
2602,00;99,20
2601,00;99,20
2600,00;99,18
2599,00;99,17
2598,00;99,15
2597,00;99,14
2596,00;99,14
2595,00;99,13
2594,00;99,14
2593,00;99,15
2592,00;99,17
2591,00;99,19
2590,00;99,21
2589,00;99,21
2588,00;99,21
2587,00;99,20
2586,00;99,19
2585,00;99,19
2584,00;99,19
2583,00;99,18
2582,00;99,16
2581,00;99,14
2580,00;99,13
2579,00;99,14
2578,00;99,16
2577,00;99,18
2576,00;99,20
2575,00;99,20
2574,00;99,20
2573,00;99,20
2572,00;99,19
2571,00;99,18
2570,00;99,17
2569,00;99,16
2568,00;99,16
2567,00;99,17
2566,00;99,18
2565,00;99,19
2564,00;99,20
2563,00;99,20
2562,00;99,20
2561,00;99,19
2560,00;99,19
2559,00;99,18
2558,00;99,18
2557,00;99,18
2556,00;99,18
2555,00;99,17
2554,00;99,16
2553,00;99,15
2552,00;99,14
2551,00;99,14
2550,00;99,14
2549,00;99,14
2548,00;99,14
2547,00;99,15
2546,00;99,15
2545,00;99,14
2544,00;99,13
2543,00;99,12
2542,00;99,11
2541,00;99,11
2540,00;99,12
2539,00;99,13
2538,00;99,13
2537,00;99,13
2536,00;99,12
2535,00;99,11
2534,00;99,11
2533,00;99,11
2532,00;99,12
2531,00;99,12
2530,00;99,13
2529,00;99,14
2528,00;99,14
2527,00;99,12
2526,00;99,10
2525,00;99,08
2524,00;99,08
2523,00;99,08
2522,00;99,09
2521,00;99,10
2520,00;99,10
2519,00;99,10
2518,00;99,08
2517,00;99,06
2516,00;99,05
2515,00;99,05
2514,00;99,05
2513,00;99,05
2512,00;99,03
2511,00;99,02
2510,00;99,03
2509,00;99,04
2508,00;99,06
2507,00;99,06
2506,00;99,05
2505,00;99,03
2504,00;99,01
