Created as New Dataset;Sample 000 By Administrator Date maandag, maart 02 2026
cm-1;%T
2591,00;96,23
2590,00;96,24
2589,00;96,25
2588,00;96,25
2587,00;96,27
2586,00;96,29
2585,00;96,31
2584,00;96,35
2583,00;96,37
2582,00;96,39
2581,00;96,40
2580,00;96,41
2579,00;96,42
2578,00;96,43
2577,00;96,45
2576,00;96,47
2575,00;96,49
2574,00;96,51
2573,00;96,53
2572,00;96,54
2571,00;96,55
2570,00;96,56
2569,00;96,58
2568,00;96,59
2567,00;96,61
2566,00;96,63
2565,00;96,64
2564,00;96,65
2563,00;96,64
2562,00;96,63
2561,00;96,62
2560,00;96,61
2559,00;96,62
2558,00;96,64
2557,00;96,66
2556,00;96,67
2555,00;96,67
2554,00;96,68
2553,00;96,68
2552,00;96,69
2551,00;96,71
2550,00;96,72
2549,00;96,74
2548,00;96,75
2547,00;96,76
2546,00;96,77
2545,00;96,78
2544,00;96,78
2543,00;96,79
2542,00;96,79
2541,00;96,79
2540,00;96,79
2539,00;96,79
2538,00;96,80
2537,00;96,81
2536,00;96,82
2535,00;96,83
2534,00;96,84
2533,00;96,85
2532,00;96,86
2531,00;96,86
2530,00;96,87
2529,00;96,88
2528,00;96,88
2527,00;96,87
2526,00;96,85
2525,00;96,85
2524,00;96,86
2523,00;96,88
2522,00;96,90
2521,00;96,92
2520,00;96,92
2519,00;96,89
2518,00;96,87
2517,00;96,86
2516,00;96,86
2515,00;96,89
2514,00;96,92
2513,00;96,95
2512,00;96,96
2511,00;96,97
2510,00;96,98
2509,00;97,00
2508,00;97,00
2507,00;97,00
2506,00;97,01
2505,00;97,01
2504,00;97,01
2503,00;97,02
2502,00;97,03
2501,00;97,05
2500,00;97,08
2499,00;97,09
2498,00;97,11
2497,00;97,11
2496,00;97,11
2495,00;97,12
2494,00;97,12
2493,00;97,13
2492,00;97,13
2491,00;97,13
2490,00;97,14
2489,00;97,17
2488,00;97,20
2487,00;97,23
2486,00;97,25
2485,00;97,25
2484,00;97,25
2483,00;97,25
2482,00;97,24
2481,00;97,24
2480,00;97,25
2479,00;97,26
2478,00;97,27
2477,00;97,28
2476,00;97,29
2475,00;97,30
2474,00;97,32
2473,00;97,34
2472,00;97,35
2471,00;97,38
2470,00;97,40
2469,00;97,43
2468,00;97,44
2467,00;97,45
2466,00;97,45
2465,00;97,46
